so tell me waht happens next?i dont know im still trying to figure that part out,neutral
so the cockroach is slang for a person from new south waleslmao what since when what why how huh,neutral
so the other side of the car is held up by guys witha stick?NOPES ITS ON BRICKS,neutral
So this canned meat is like ham but notspam?,neutral
so u know spanish?no i dont getting there though,neutral
So uhm .. How do you turn a raisin into a cucumber o_O ?? ..hydroponics lmfao,neutral
so wahts the newsr ?mexico had a huge storm is all i know,neutral
So we got into a Hugh fight both drunk. She crying.  Her friend is pissed cuz her bf won&apos;t pick her up. He rather drink with a coworker that he hates.  She bailed. No cab in sight. No bus. Told me it&apos;s over so I walked. And phone was dead. But whateva.i know =( talk to me on msn if you wana im here for a lil while,neutral
so whats ur opinion on voyeurism? any u r interested in? explainhmm is this like a peeping tom lol i dont know not one for it,neutral
so when are u two are going to say I do??when the times right :),neutral
so who won?not australia thats for sure,neutral
so you and gmac talk everyday?yeh we talk everyday =D,neutral
sO YoU aSiAn? WaNt mOrE aSIAN iN yOu???????                                  8================Dyes im asian lol lmao,neutral
so you think its possible to make a moment last forever?yeah if it leaves an inprint on your heart then yes itll last for ever memories do last forever =),neutral
so.....how hard were you working to get all those beadsnot hard at all jerry helps out alot you know should try it lol,neutral
sooooooooooo  is your BF really asian?aha,neutral
soooooooooooooo  you are saying that your BF is asian?i think so,neutral
Sorry bat Tre ree is dead now!sad its batter ree for the millionth time lol,neutral
Sounds easy. What do I need to study for?esay ill give you my passwrod and user name you have an hr and a hlaf to do it multipul choice the 10-20 mins then the rest long n short answers,neutral
spaghetti or fettucini alfredo?spaghet,neutral
Spam me. (:jeez later,neutral
spamledge? stolen =D lmaoWTH!! i tmd that woow u really need to make ur own dictionary of words lil one lol,neutral
spamm me! :)sure thing =),neutral
spamm meee.Spam for spam,neutral
Speaking of cars .. Did you crash at all while you were learning to drive ?? .. And  how come you had to teach yourself how to drive lol .. That&apos;s a bit sad lol ..lol yeh i reversed into a pole in onehunga lol,neutral
Speaking of League .. Have you been following it lately ?? .. I haven&apos;t watched a game for about a year or something now .. The Warriors annoy me that much lol .. But I&apos;m hearty to them always lol ..no but guess what STATE OF ORGIN IS ON TOMORROW I THINK I HOPE AT 7.30PM YEHHH BOI,neutral
Speaking of the Swine Flu .. Were you one of the people who walked around with a mask on their face for like a month or something ?? .. I was lmbo! ..lmfao no way i was brathing all that crap in was suprised i didnt get it lol,neutral
sugar or salt? explainall things nice no thats suger and spice all things nice right?,neutral
suki suki five dolla for da eggrowhi 5,neutral
Suplol hii,neutral
Super powers you wish you had?aww being shays super enough lol,neutral
sydney?is where shay lives ovsly its great hehe,neutral
take care...Where are u going?,neutral
Tell me about something you would happily do again?id happily do school again miss school,neutral
Tell me about something you&apos;ve achieved?everything i begin i tend to achieve in,neutral
tell me to stop if i am ever out of line...lmao yeh it will never happen and you know that ask me anything you like,neutral
thank you! for having my back.....always =D,neutral
that 15 yr old...lol....spam4spam....the one you spamed yesterday and she still aint spammed you bak lol,neutral
thats a great picthanks lol aww u talking about yours yeah it is,neutral
The answer is on my page! Hahawhat are you talking about,neutral
the average person spend 20000 seconds kissing...did u know thatyes i new that ause u just told me i spend 10 seonds kissing my nieces a day :D,neutral
The doctor told me I have rickets do you know a cure?Ahhh milk vitamins lol let me google it and get back to yah ok lol,neutral
the dp is awesomei love it,neutral
The drinking ones! .. I know them! .. I&apos;m related to some of them o_O lol .. You and me  we might be cousins o_O lol ..lmfao last name??,neutral
The first thing I remember is Sonny Bill and Vin Diesel lol .. Vin Diesel is &apos;sex&apos; personified o_O  and Sonny Bill pisses me off lol .. You&apos;re a Storms fan huh ?? .. Scandalous club :P lol .. Welcome to the club lol  Warriors were scandalous back in 2006:O sunny is my sexy hmm all clubs are scadaluzz sum more than others :P,neutral
the flowers that MistaFlistone got me were beautiful!!! aww he makes me be more in love with himawww hes sooo sweet aint he :),neutral
the french kiss or australian kiss got me suspended! hahahawhat was majority?,neutral
the old shay would have found that funni....but oh wellahh yeah ok,neutral
the pain is hard and realrno its not its ok chill now k,neutral
the ranger$jerkers yes,neutral
The World Could Be A Much Better Place If Only_______People could just get along,neutral
Then you gotta hear this and read the lyrics. I cry to this  look what happens on the end. http://www.youtube.com/watch?v=5pqiqrnZE44thats crazy soo sad though why did i shed a tear?,neutral
There are 24 hours in a day  and 24 beers in a case. Coincidence?lmao r very considering it only an hr to polish the ba k lol,neutral
there sweet and delicioso!..i had to climd the tree though..i was drunk again too!!!!!!!lmao omg drink driving and txtn you dork ima slap you  lol,neutral
There&apos;s a guy on a wheelchair that&apos;s willing to fight a bully for you And the bully beats him retardedly do u stand up for him?yes of course why not,neutral
There&apos;s a guy with a machate and he only gives you two choices which are cut anything that&apos;s inbetween your legs or slash out your throat which would you choose?throat,neutral
these were all yesterdayi know last night they were but i logged out member,neutral
they guy at the liqueur store alsways share with me stuff....and i hang out there sometimesawwww  yahhh lol okies im still lost aww mm yeh still lost now come and find me lol,neutral
they have a high on the best country to live in the world too....really ididnt know that lol,neutral
things can and will be arrange if it came to such a decsion ma=pDont be mea....=(,neutral
This canned meat is in a blue can. Rectangular with snap top.spam?,neutral
this is the sadest day of my life......i lost a friend.some one who knows me. =( all for what?no i really wana delete these questions but i wont,neutral
This one time when I was walking through a park  a magpie attacked me lol .. Have you ever been attacked by a bird ?? .. Have you ever been attacked by anything ?? .. Dog  cat etcetera etcetera :) ..nope havent been attacked by anything but my sister lol does that count hmm i hope so,neutral
Three letters I hate... B....R.....Bok ill just say S...........O............S next time and plus that was your fault cause you said something and i did and couldnt log back in,neutral
time for ma dum quesitons=X  wats turns u on?lol not dum at all ahh its silly apart from drinking and the emotions that follow id say drawing on my back or tickling my back then kissing my back of the neck or breathing on my neck is a turn on,neutral
to the anon.....Ta mere est le chien et mange ma merde!,neutral
to you get upset quick?yeah you know that to example today =(,neutral
to you whats the best thing about austraila?ill have to say the beaches all year round they are spunky =DD,neutral
told ya imma spam rape ur page lmao O-Oguess u was half asleep cause u sent this one twice lol,neutral
told ya imma spam rape ur page lmao O-Olmao yeh yeh was u half asleep doing it as well lol,neutral
Too wise you are  too wise you be; I see you are too wise for me.r r:D:D nice ill send you another one later lol,neutral
trankilla uuuu love u SIke! lol no reall luv ya=pSIKE!!!!!!!!! i know you love you but try love me lmao TRANKILLA! lmao wow thats sad hahaa,neutral
trankilllllaaa u  of course ill carry u but ud owe me again and ur in dept allreadyyyy..lmao nah im no really ause a promise is a promise u dont wana go braken promises now do u :D:D,neutral
travel by car...or... travel by flightCar by far,neutral
ttyl bye bye take care :)kk bye nancy,neutral
u are ma shay for todos los diassssss! <3*run to google* *types in translation* =O no match =D nw u know how it goes englih translation was going on =D,neutral
U aSiAn gRl???????????yes im chinese LOL!!,neutral
u betta give me that vid of u dancingg im not playing hehe=prlmao yeh yeh ill c u just impatient,neutral
u can call me?*Calls out* TTTREEEEBLLA =D,neutral
u cant talk to me on msn?why??,neutral
u didnt mention anything after......i didnt cause i logged out thats why =/,neutral
u find little kids annoying?  i dontno i dont i love them,neutral
u hold mi happiness=Dawww u make me smile lmao u know how many times i had to type smile in properly lol,neutral
U just ate hitlers fingers mixed with colata from dounkin donuts  u00a0u had no idea this happened until u went 2 ur recent doctors appointment  he informed u of these findings what do u do?sue dunkin donuts for what they worth lol,neutral
u just won a $500 giftcard for bestbuy - whatcha guna buy???????whats best buy is it food? ok if its a food shop ill buy chocolate hmm and cause i love a certain guy smell ill get that as well =DD love itr r now if its a clothes shop i dont need clothes or shoes i have plenty until i see something i like =DDr r appliences maybe another laptop,neutral
U know how to sail?sail my way yeh i need to knowwww all about you its all because of you itss alll because of youuuu lol i think jewel sings it i dont know,neutral
u know there is a soap opera on?omg i dont care,neutral
u know what a titmouse is?No tell me,neutral
u like hamburgers?yeh i dont mind them once in a while,neutral
u like pasta?love pasta,neutral
U LiKe PeArL nECkLaCe?crazy sexy cool,neutral
u like salads?love salad,neutral
u like spankings/?lmao when im giving them yes,neutral
u mad?nope im good,neutral
u not gonna log in?yeh ill log in in a sec,neutral
u ok? cuz i am...no worries k?=( cause that was said out of context,neutral
u reckon by not eating u hurting your body?omg i knew you would chilax =DDD,neutral
U should cuz it&apos;s really awesome  fun especially in [NY] there&apos;s so much 2 do  see you&apos;ll love it lol every1 does:)Wow that&apos;s cool  a long time 2 have u ever Been 2 new Zealand thou?aww maybe september will see hehe yeah im going there again next weekend i used to like there as well but moved here cause parents wanted a better life for us kids =),neutral
u think maccas is evil?lmao no i dont,neutral
u think someone got hurt?no city rail is neva on time even when they are on time they still manage to stuff up sumwea,neutral
u told me to go hea and i did. how cum ur not hea? lol......i told u to come here only to discover i cant ask questions lol,neutral
u want a drink wit meno i cant drink for a lil while id love to though,neutral
U WAS READING YOU COMMENT ON SEXIEST GUY ALIVE TYRESE AS IN TYREEare you feeling ok why would i say tyree you egg i was talking about the singer/actor,neutral
u00bfCuu00e1l es tu trabajo ideal?............ lol jk what is your dream job?i want to be a wedding planner/beautitian in the making,neutral
u2665 u moo .. Oh  sorry :P lol .. I was just feeling &apos;random&apos; .. I meant to say  where are you O_o  and what you doing o_O ?? .. Have you had a &apos;random&apos; thought today :) ?? .. Maybe you&apos;re having right now O_o ?? ..lol its lalu mooo omg i think of you i want to be your lady baby yehhh boi love this song u know which one ayyye,neutral
u2665 u moolalu moo,neutral
Uhhh man I&apos;m about to go all rambo on this friggin Formspring bithc!!! .. Grrrrr ..tell me bout it omg so over fs now :( i might go and do something useful like watch jersey shore again lol,neutral
uhhh still think Sh**.... umm o got it u kno aus sucks hehe..=D <3<--------- ulmao Will dont knock it till u tried it :D <3,neutral
uhhh stop right??? at the end thats mine right there.. will get drunk and thorw boomarangs until sombody takes one tot he head=plmao yeh yeh wateva u can play with kangers make them fetch your boomerang lmfao 0_0 rofl,neutral
uhhh where am im at in this random azz quesiton place how to i get out of here???lmao noooo dont stay ill hold ur hand and take to to wea u need to be,neutral
umm trying to think of something....... still wanna run till its winter??lmao think harder need motivation??,neutral
ummm i love and hate you at eh same timeYeh I know u do =( and Im sorry =S like I told u today I dont no watelse to do *tear*,neutral
ummm rwar rwar  wra raw raw r aw r aw r aw r aw r aw rawrwarawraw r aw r awr  awrawr awraw raw rwa rw ar warawrawrawraw raw r aw ra wr aw r aw r awr  aw rlol iv rrun out im full now lol,neutral
ummm weres ma sattle at i think i left it in ur room lastnight momz need it back hehe <3lmao WTF!! u dork lmao *hands it bak* you said u brought that hahaha,neutral
use a condomthanks mum,neutral
Using the last letter of you name  Describe yourself in one word.?enthusiastic,neutral
vandalize a car? had your car vandalized?yes my car was keyd had to get a new paint job,neutral
very photo genici know u are,neutral
vodka or rum?Vodka =P,neutral
vous le bete chinois.TRANSLATION PLEASE!!!!!!!,neutral
wa kind of car u gonna get me=p!?lmao prelude so i can drive it to but its gonna be tinkerbell pink =D hope u dont mind :P,neutral
waa cha doing pretty  sexxi  cutie  awsome girl??nothing my carzzii sexxii cute boii just answering ur questions and talking to u at the same time =D,neutral
waht about a perth..is it better there?i hear its good there i dont know,neutral
waht airline? do i takeemirates,neutral
waht are some stores you go to?supre  myer dereon ahh i cant really think off the top of my head but thats all i know at the moment and target,neutral
waht are ssome nicknames only locals know in your city?of macquarie filds is mac fields lol ahh minto mino campbelltown is ctown macathure square is thw square lol hope thats what u ment lol,neutral
waht car does gmac drive?honda,neutral
waht car u driveHolden Commie but you already knew dat =),neutral
waht chu doinanswering questions and im outties,neutral
waht did you do today?nothing today chillin recovering loll,neutral
waht did you do today?s days ago i was chilling had a sore head i think cant member wbu,neutral
waht do you call your beach? like locals call it?cronulla beach is nulla bondi ahh bronte gunamutta lol,neutral
waht does reckon me?like you think,neutral
waht is a jumper?sweater,neutral
waht it do girly! *throws the beads at rza* XD....bwahahahhahaha!!!lmao can u go and be violent on her page please ahaha ims not doing muj talking to Will and answering questions,neutral
waht nicknames do u have?Lise   Shay and shayzzie,neutral
waht place u eat lunch athyde park dont eat mark and I usually just work or catch up u know girl talk r =D,neutral
waht sport u watch?league  rugby  netball  volleyball,neutral
waht stop you get off onlol I get off at central station Lmao,neutral
waht street u walkI walk down Elizabeth Street lol stalker,neutral
waht train u ride?I ride the east hills line =),neutral
waht u mean turn off?...you not allowed yahoo?im talking about yahoo answers emails i turned them off like fs emails i turned them off,neutral
waht u say...yeah.. i thought so...bwahahahhahhaahhhahhhhhhahahaAwww my poor child lol u will have a sore head in the morning =) lucky for sum u have a day off =/,neutral
waht you do at 4:20 pm or am?420 I think I was cleaning lol I cant tell u cause Im not sure,neutral
waht you do at 8:20 amif Im working Im usually checking work emails or fixing up ppls mistakes,neutral
waht you order for lunch=/ Im sure Im ment to answer these tomorrow but its dinner and I still aint eaten today =/ Aww no I no u gonna lecture me about bodyfat and dat just wana let u no YOUVE TOLD ME A MILLION TIMES NOW Lmao,neutral
waht? who? no its a new spammer.....i think i gonna stick with just a few...like who,neutral
waht?r grey goose is the good stuff the worlds finestyes that is it rum or something,neutral
wahts new?mm not muj,neutral
wait...delete that q about arrestwhy?? ill let it linger,neutral
walk on the beach or walk on the boardwalk?walk on the beach,neutral
wanna grow old with me?i would love to babe =),neutral
Wanna play tag XD ?? .. Too bad if you don&apos;t :P .. *taps you on the shoulder* .. Tag! .. You&apos;re it! .. *runs away* ..runs after you trips and ankle taps you no your it :P,neutral
Want too SPAM me? (:r i need Questions!yeh maybe who are u,neutral
was the wind blowing when the pik was taken? its magical!no i had string attached to my hair to give it that effect o_0 lmao yes boo boo u asked that before lol,neutral
wat up homiebuns i had a blond moment,neutral
wat up homiethis was ment to be for u r lol,neutral
WAT UP WAT U UP 2not much chillaxn u,neutral
wat would u do to stop me from killing mysef or commiting suicide....?Id tell you to fly to Australia find you a sexxii lady worth living for and you be good =D,neutral
watching bleach....and going to bed....=) night!ok im answering questions and be out =),neutral
wats ur fav postion <3only the one im with can no that =D,neutral
ways and websites to crop pictures?nope you aint spammed me yet,neutral
WE GON ROLL BY ANYWAY IF YOUR ONLINE CALL ME SWEET IM OUTahh yeh wat time you guys coming tees no coming out tonight,neutral
we gotta go to Mic donalds u kno thats so we can get some chicken!!!lmao yeh mac chicken im down u get a big mac lol,neutral
we have a restaurant call the outbackryeh we do to outback ribs or stake and ribs or something,neutral
We have reviewed your appeal request. Upon review  we found that your  content was not in violation of the Yahoo! Answers Community Guidelines  Yahoo! Community Guidelines  or the Yahoo! Terms of Service.lmfao ima go and look is it the aussie one that u were talking about,neutral
we have same name:)lol shayla and shaylise yeah the shays haha,neutral
we have target too...did u know they area installing a grocery store inside them now?well ours are built right next door to a super market lol,neutral
we import our kiwis from .....chilethen they not kiwi fruit if they not from kiwi land hehe,neutral
We might get married soon an have kids. I&apos;m scaredi hope things work out for the best =) that was a quick decision but ok =) have a happy life Trebs =D,neutral
we release the ducks into the golden gate park.....by a lake...=)aww thats sweet i like ducks they cute when they all fluffy =DD or is that chickens =S,neutral
WE ROLLING OUT SOON BABE YOU COMING OR NOT?not sorry im tired and its cold plus you dont do nothing but sit there non of the gurls are going except sita thats it i love her but nah i dont feel like it and im not calling,neutral
wea are you..... is ur net still busted?no i messaged you and you didnt reply i even texted you in the car i told you i was going out for abit lol,neutral
wea r u baby. imu. muah u2665im here 2 days ago i was hmm i cant member,neutral
wears the weirdest/most interesting place a person has actually LICKED you????????ears,neutral
well  then if yo udont know the songs..then you aint aaradhna fan....lmao watev u know i been out of action for a lil while im getting there lol,neutral
Well .. That was kind of hard work :P .. Now I&apos;m back  but not sure for how long .. I feel tired! .. It&apos;s 11pm  and I&apos;m sure I said I&apos;d be up til the early hours lol .. Chu reckon Dr Flintstone ?? .. Got anything to help me make it through til morning ??DOODLE :( sorry broken promises are wrong and bad on many levels lmao n e way om ix my omputer and ill doodle u lmao,neutral
Well after getting the lady I gonna work out.wow after the 5th day u wana work out,neutral
well answer hers...i try to do it bottom up..the way it came trhoughaww ok thats cool im trying to but your there lol,neutral
well bootyful ppl shay will be m.i.a for abit try not miss to muj especially u clarissa lol feel free to spam me still.....love u guys talk soon be good and play nicely :)shay has now left the building....,neutral
Well I really don&apos;t want to do it its more like I have too smh sucks but oh well lol I&apos;ll be fine i guess  oh cool Your older then me lol:) probably taller 2 lol  yeah that tends 2 happen 2 some ppl lol what a downfall..lmao lmfao how tall are you and maybe i dont think so haha and i know not my fortee,neutral
well i&apos;ll be here.....cuz i got yoru backi got i got i got your back boii,neutral
well ididnt....lol..idc...its my trade mark..i read betwen the lines...its also how our brain works...it fills inthe gaps...so we understandyeh its your trade mark but its catchy lol,neutral
WELL SINCE YOU DONT WANNA ANSWER YOUR PHONE ILL DROP YOUR CAR OFF THURSDAY SWEET.hello doosh i want my car back today or tomorrow im at work tomorrow so i need it tonight plzz im NOT catchn the bus!!!,neutral
well there is pretty much allthe songs on there...she has a whole soul album...i love it=)lol shes my fav but you already knew that =P,neutral
well...log in if u want me to tell u boo....im coming,neutral
well..im sorry for reallies....dont be sorry its ok all is in the past now :),neutral
well.i think maybe choose daychoose a day monday,neutral
were we travaling first?? and dnt say that million doller place first ...Sorry i told you thats where i wana go most of all but w my mindith sum sort of a deal i may change =D,neutral
Were you ever questioned by a police officer did they make you feel nervous or relaxed?yes he was a jerk neither i was mad,neutral
were you ever the people who i would get kicked out of the movie theater?? lol  i betlol no comment im a respectable person in the movies thank u no noise no pop corn thrown no laughing NOTHING!!!! lol,neutral
Whaadssgoood (:hey chikie how are u =) nothing muj going on for me hope you good ill be over to see spam you in a sec,neutral
whast ur wildest fantasia??lmao you re asking the questions i asked you you cheater guy lmao,neutral
what 3 movies can you watch over and over again without getting sick of them?fast and the furious 2 fast 2 furious and green mile,neutral
what annoys you about me?nothing i dont know you that well to be annoyed at you lmao,neutral
what annoys you?when ppl act dum,neutral
what are 3 traits u hate in ppl?* Dishonestr * Cheatersr * Users,neutral
what are 3 traits u like in ppl?* Considerater * Lovingr * Family Orientated,neutral
what are 5 things always on your grocery list?t,neutral
What are her hobbies  interests  likes and dislikes?cars and shoes awww and boiis r r shopping lmao (dislikes),neutral
What Are Somethings That People Talk About That Gets On Your Nerves?Nothing i love talking about anything and err thing,neutral
What are the most important 3 things in your life?my family my job and my dream,neutral
What are the most important traits in a man  in your opinion? ri thought i answerd this alreadyr r family orientated lolr lovingr caringr strong mindedr a friend as well as a lover,neutral
What are the things that you admire most about me?ryour you and no one else can be you =) you make me smile you make me laugh when you think im laughing with you im really laughing at you lmao haha aww i miss you this is so bad lol...you love what i love =D,neutral
What are you 3 favorite activities?nite ride chillaxing and cleaning o_0  lol,neutral
What are you a fan of?cars music,neutral
what are you doing this Weekend?havent decided might watch movies,neutral
What are you doing up so early? isnt it like 530-600 in the am there?i know been up since 2 when i said bye to u i went to bed and slept till then =D,neutral
What are you passionate about?family life love career aww and cars and music does that count,neutral
What are you ready for?im ready to go home but i still have 6 hrs to go,neutral
what are you studying now?beauty therapy  hairdressing  make up  nail tech and when im done ill be doing wedding planning =),neutral
What are you wearing?Clothes :D:D,neutral
what are your best qualites?lol i dont know you tell me ill re ask you this question,neutral
What are your most quirkiest habits ?? .. And  what are just some normal habits ?? ..habits hmm does being a clean freak count as a habit lol thats the only habit i think i have ppl might say other wise lol,neutral
What are your turn on&apos;s and turn offs?honesty is a turn on using is a turn off,neutral
what brand of detergent do u use? do u like it? scent?aww surf fresh =D,neutral
What brings out you sexiness?Aww I asked this question when Im happy I think =),neutral
What chu doing mi amor??answering your fs =D guess what u know what today is right =( yeh im not your alarm today =(,neutral
What color panties are you wearing?same colour as the inside of your hands,neutral
what color would best describe your mood right now?pink,neutral
what colour is gmacs carlol hmm let me get back to u on that one,neutral
What could I ask you that you wouldn&apos;t answer?r **taps fingers on table waitin for answer**u can ask me anything and ill answer it ( i said ill answer but i didnt say id post it) lmao,neutral
what country do u live in?i live in australia =DD,neutral
What day is it today? What should I do today?for you day off monday and me well working and its tuesday trying to get off early lol shh dont tell lol,neutral
What did u race againstI didnt got to drive a sexxii r34 was a dream gauges colour Omg loooooooved every second fast sexxii wow was up against an evo almost cried cause my spongebob it reminded me of =( but I had fun Im tired though,neutral
What did u race in?didnt race =D,neutral
what did you do today?im talking to my boii and about to head out and go to wrk wbu?,neutral
what did you do today?well seen as its 5.49am my day is just beginning,neutral
what did you study in school?commerce and all ur general subjects geo  eng math  chemistry legal studies bussiness studies so on lol,neutral
What do call the meat in a rectangluar can?cornd beef lmao,neutral
what do u do on sundays>?Well today is sunday and i normally have family day which i am at the moment just having a lil brake to answer the rest of my questions,neutral
what do u make of men who r always trying to touch a womans breasts? or slowly glide up their legs to touch --ya know-- ?Creeps,neutral
what do u think of men who r like 30 who date 16 yr olds?i dont know thats child rape aint it? i dont condone it if thats what your asking,neutral
what do u think of ppl who have a TON of bumper stickers on their vehicle? do u have any? what do they say?Lmao no the only sticker i ever had on my car was Genesisters car crew or choosen few car crew nothing else..r r i think hippies lol kiding i dont know,neutral
what do u think of ppl who stick pins thru their skin?like the relaxing remedy of the frekish one relaxing good but freakish is pretty freaky,neutral
what do u think of the ppl who show up to their prom with their sibling or cousin?lmao wow i take my brothers or cousins places lmao hmm i think its cool no dramas lol,neutral
what do you call the meat in the blue rectangular can?lmao i already know is it spam lmao,neutral
What do you consider cheating in a dating relationship?creeping with other chikies/dudes getting naked piks of chiks being sleezy,neutral
what do you do for fun?chill out with friends and family or talk to my baby and my boo =DD,neutral
What do you do for fun?go to nite ride which is tonight,neutral
What do you find to be ignorant in most peoole?who knows missing brain cells i guess,neutral
what do you have logged on?nothing just fs =( cant get on nothing else even fb =(,neutral
What do you like to talk about when on a date?rgoals for the future ambitions just go with the flow id say,neutral
What do you look for physically in your date?reyes and smile can hold a convo,neutral
What do you mean kiwi ? *feels dumb*new zealand land of the long white cloud lol,neutral
What do you think is more important to being a music star knowing how to sing or learning the moves?Singing,neutral
What do you think is worst alien movies or illegal aliens and why?all the above i dont watch alien movies lmao just dont see the point,neutral
What do you think is worst weave or corn rows?hot sexxii,neutral
what do you think is your most attractive feature?my hair lol,neutral
What do you think most people talk about when dating?roccupation likes dislike lol i dont know,neutral
What do you think my impression of you is?Down ass chik,neutral
What do you think my thing is that I would do on stage?re enact your prank lol to show how funny it really was LMFAO!!,neutral
What do you think of America?r Just a thought.i could grow to like it i think i mean i havent been yet but im def making a trip =D,neutral
what do you think of this song? yolanda be cool = we no speak americano >>> http://www.youtube.com/watch?v=h3S4dBk4E1gfeature=relatedWhat up gmac ill look at that later,neutral
what do you think of this video? http://www.youtube.com/watch?v=2JfMCBh1sJQsooooo funi i saw this one,neutral
What do you think was the greatest invention in your lifetime?Cell Phones lol,neutral
What do you think will happen to you in 10 years?nothing id be happy healthy and living it up in dubai right babe,neutral
what do you wear to the beach? do u lug all the stuf there too? beach chair  cooler  umbrella  radio  etc?hmm bikin to the beach as normal ppl would i dont carry nothing but my towel =P and a bottle of water maybe,neutral
What do your family nights or whatever you call them consist of?nuffin that great jus have the famz over for dinner and spent time.,neutral
what does *zoo Shay* stand for?http://www.formspring.me/Zoowillr r ask him =DD,neutral
What don&apos;t you like about me?ryour funny and a sweety =D,neutral
what food do you want the most?lol ahh wat u mean like crave for? i dont really crave for food but if i did id crave for maybe mac chicken,neutral
What happened to Trebla?did u get mine to u?? Ket me know if no ill reply tomorrow or when my nets back up ok,neutral
What happens when you feed a troll after midnight? And what happens if you get it wet too?lol ok you proved you point lol,neutral
what has been ur longest relationship? regret it? or was it a good learning experience?almost 6 years and was a good learning experience,neutral
what has been your fave age so far?18 or 20 best ever,neutral
what have u eaten todayr ?nothing yet,neutral
What haven&apos;t I answer&apos;d?did you answer them?,neutral
what if i had facebook and was all over yoru page=Plol that would be malerious but yeah lmao,neutral
What If you CouLd Fly ( Yo Thass hott ! I wish I could  = &apos;/ )id love to fly better than super man thats for sure lol,neutral
what if you were having a sleep over and you saw part of a diaper sticking out of one of your friends pajama bottoms what would you do?lol id tell her prolly laugh but id tell her,neutral
what is a good book to read?maybe twilight lol joxx i dont know havent read a book in the longest time,neutral
what is a good name for a baby girlShaylise of course =D,neutral
what is a good song to drive toranything i like that ti song actually ahh i got your backr r http://www.youtube.com/watch?v=ZOI7ISiJZUwannotation_id=annotation_927155feature=ivr r listen to it,neutral
What is another word for Full of siht?eat arse lol,neutral
What is called when a herd if cows are hit by a bomb?mad cow disease,neutral
What is hard to find in your opinion?Love and someone to trust,neutral
What is it like to sleepwalk? Do you know what you&apos;re doing?apparenty you dont know what you doing but i dont know i dont do it thats scary lol,neutral
What is my favorite Alcoholic beverage? ahaha!lmfao brian dont be mean ahh cranberry and gray goose lmao for sum reason i know thats wrong but its ok i no i cranberry right lol,neutral
What is one question you don&apos;t want anyone to ask?are you chinese lol i got it like a million times already and its annoying lol,neutral
what is that meat called in a blue rectangular can?spam spam spam,neutral
what is the best aussie holidaychristmas for me lol,neutral
what is the best beach you&apos;ve ever been to?Bondi and Cronella,neutral
what is the best cure for a hangover? Im dying right nowaww noo ahh sleep and milk for the drys nothing greasy cause ull feel worse =/,neutral
What is the best thing that happened to you today?Nothing yet im getting ready to leave for work,neutral
What is the dumbest thing you have ever done?lmao taking my cell phone in the shower and dropping it and it drowned lol thanks babe remind me again please lol,neutral
What is the first physical thing you notice in the opposite sex?eyes lips,neutral
what is the funniest song out right now?im not sure when i find one i send it to u cool =),neutral
What is the funniest youtube video you know?http://www.youtube.com/watch?v=YuX6K47ax7Ufeature=PlayListp=66AFFBE75745196Aplaynext=1index=21r r they all funny,neutral
what is the last thing you ate?hmm i havent eatn yet i cant member,neutral
What is the last thing you won?lmao you know the machines that u navigate the claw thingy and drop it down to pik the bear up i kinda cheated not me cause i must have waisted like $50 by that time My bro and his friend tilted the machine and i won the bear =DD,neutral
what is the make and modelhonda civic is all i know,neutral
What is the most embarrassing thing that ever happened to you? >:)ok theres a huge flight of stairs that i have to walk up and down to get to my dads office so me and my cousin who also works in my dads building where laughing about something and she slapped me on the arm thats how hard we were laughing and she pretty much pushed me down the stairs not knowing that it was all caught on cctv so when we got into my dads office all my dads workers were sitting arounf the screens and laughing asking who am i falling for this time lol was soo embaressing lol,neutral
What is the number one rule in your house?wash your dishes and dont ask if you wana eat or drink something help yourself,neutral
What is the weirdest thing about you?awww you tell me lol i wana know,neutral
What is worse seeing your parents skinny dipping or walking in on them?lol skinnie dipping lol,neutral
what is your all time favorite movie?the green mile i love it sad yes i cried,neutral
What is your best physical feature?rlol my hair,neutral
What is your deepest fear?rdieing alone,neutral
What is your definition of love?Zoowill =P,neutral
What is your dream profession?r ra professional shay lol u said what comes to mind jeezz hahar no a fully qualifyed beautician/hairdresser/nail tech/ wedding planner =),neutral
What is your expectation from life?to be successful so cliqshe but its true live a happy long prosperus life,neutral
what is your fav fishid have to say snapper yumm red snapper,neutral
What is your favorite curse word?ri dont really swear lol,neutral
what is your favorite foodChinese,neutral
What is your favorite hobby?rCars and Music,neutral
What is your favorite Pink Floyd song?ill post it on ur page Im on cell phone right now =/,neutral
What is your favorite song when you&apos;re in the mood to dance?i have a few to many to namer r http://www.youtube.com/watch?v=d2rSOaz0X9Qr r this is all that comes to mind right now =),neutral
What is your favorite song?hmm i have a few but im still in love with AVANT making good love and heartless my kanye west :D:D,neutral
what is your favorite thing to do?talk on the Phone fs fb yahoo msn party go night ride and club,neutral
what is your favorite tv showJersey shore Runs House Kardashians Home and Away Full House Kendra All Saints Neighbours Shortland Street,neutral
What is your favorite way to receive affection?Hugs and kisses u2665u2665,neutral
What is your favorite word?rlmaor dorkr shupr watev lol i dont know what do i always call you lmao aww nerd and geek hehe,neutral
What is your favourite show to watch with the kids?i dont watch tv with the kids but they love dora and hi 5,neutral
What is your favourite song to sing to the kids?twinkle little star,neutral
what is your favourite type of candy?Eye candy is always the best =P,neutral
What is your idea of a perfect date?a date with no perfection =D,neutral
